Pm,Po,Ps,hm,hs,LintletConst,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,Lmch,alphaSuction,Lsuction,Dmix,Lmix,alphadiff,DdiffOut,Loutlet,Dsuc,ThicknessNozzle,ThicknessNozzleOuter,SimulatedIndicator,ConvergenceIndicator,CrashIndicator,Experiment_model_type,MeshRefinement,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1,eff
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0027804495,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0139523,0.4662856334616668,44.30083333333334,0.1167363361783333,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.078910303,-1.2798243,1.2012799,0.000365903,0.99999998,0.99999998,0.0025015803590724,-9.449515151070898
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0023477205,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0026427,0.016980360535,8.940166666666668,0.025912246085,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077487488,0.010952239,-0.088439524,2.029999999902943e-07,0.99996198,0.99996198,0.0323446791243717,0.0823501159769633
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0019754805,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0025583,0.0219799329183333,70.07216666666666,0.0064554010283333,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077523044,0.010012778,-0.087535207,6.149999999954803e-07,0.87211701,0.87211701,0.04576255986433,0.0752517587980762
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0014776095,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0087195,0.369865349575,37.108833333333344,0.0382023093749999,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078898636,-0.36392312,0.28505314,2.865599999996027e-05,0.99999998,0.99999998,0.1076098036754976,-2.6874044798534302
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0018498495,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0042463,0.1999324353416666,62.88016666666668,0.020512813725,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.07795159,0.01354006,-0.091494764,-3.113999999998507e-06,0.99924294,0.99924294,0.0288483919710616,0.1012018602584718
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0020080515,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0042885,0.054710324325,16.431833333333337,0.031640195625,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077941789,0.029792109,-0.10773558,-1.682000000002848e-06,0.99994515,0.99994515,0.0346015192634393,0.2227018183989316
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0024593925,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0074957,0.230521633445,41.00450000000001,0.030818945335,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078282838,-0.27908302,0.20080367,3.4879999999681832e-06,0.99998832,0.99998832,0.1280339121914775,-2.077111149365296
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0014729565,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0039087,0.092852145675,41.304166666666674,0.019701867495,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.077967403,0.019811702,-0.097779541,-4.359999999925536e-07,0.98790613,0.98790613,0.049154668128228,0.1480476789605638
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0016683825,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0028959,0.112222640775,0.2498333333333333,0.016939904905,0.01,-1.0,0.001,0.01,True,False,False,HEM,0.0,0.077709792,0.0060243382,-0.061411631,0.0223224992,0.91429822,0.91429822,0.4186765241845139,0.0451675446994701
8500000.0,3800000.0,3300000.0,280000.0,432000.0,0.01,0.01,0.0016265055,0.00141,3.0,35.0,0.0042,42.0,0.02,0.0073269,0.259515745125,24.52283333333334,0.067231023825,0.01,-1.0,0.001,0.01,True,True,False,HEM,0.0,0.078453433,-0.23343887,0.15498656,1.1229999999917697e-06,0.99999996,0.99999996,0.1541605547593016,-1.7336207828691526
